87㎡,2020年建,高层(共24层),/sale/501568565?insource=sale_list&top=89,南,三乡-三乡-,3室2厅,中山市三乡镇新圩小学/房本在手/电梯,"慧丰上品 毛坯房3室2厅87m²满五年,新房源",87,10000元/㎡,毛坯
100㎡,1993年-2013年建,中层(共7层),/sale/501148941?insource=sale_list&top=90,南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满两年/房本在手,"华丰花园10区 百载光后学校房,繁华地段,拎包入住",85,8500元/㎡,精装
90㎡,2005年-2020年建,低层(共33层),/sale/500065471?insource=sale_list&top=31,南,三乡-雅居乐-,3室2厅,满五年/电梯,雅居乐万象郡二期 3室2厅95m²毛坯,90,10000元/㎡,毛坯
92.6㎡,,中层(共6层),/sale/500068683?insource=sale_list&top=32,东,三乡-三乡-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五年,圩仔正街 3室2厅92.6m²普通装修,43,4644元/㎡,简装
103㎡,1996年-2016年建,低层(共11层),/sale/502581872?insource=sale_list&top=33,西北,三乡-文昌路-,3室2厅,满五唯一/电梯,幸福湾1期 实用3房，单价低，首付低满五年,95,9223元/㎡,精装
90㎡,2005年-2020年建,中层(共33层),/sale/100573827?insource=sale_list&top=34,西北,三乡-雅居乐-,3室2厅,随时看房/满五年/电梯,雅居乐万象郡二期 3室2厅1厨1卫 90.0m² 毛坯,100,11111元/㎡,毛坯
103.44㎡,2000年-2013年建,低层(共6层),/sale/501360507?insource=sale_list&top=35,南,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,绿茵庭 3室2厅103.44m²满五年,83,8024元/㎡,精装
94㎡,,高层(共9层),/sale/500566581?insource=sale_list&top=36,西南,三乡-雅居乐-,3室2厅,中山市三乡镇鸦岗小学/满两年/电梯,雅居乐中心城 3室2厅94m²普通装修,91,9681元/㎡,简装
95.22㎡,2015年建,低层(共34层),/sale/500214789?insource=sale_list&top=37,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/满两年/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅95.22m²毛坯南向,100,10502元/㎡,毛坯
89㎡,2000年-2010年建,中层(共7层),/sale/502342293?insource=sale_list&top=38,东,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/房本在手,"新乐苑 三乡镇中,生活方便,配套成熟",75,8427元/㎡,简装
127㎡,2013年建,中层(共11层),/sale/500088136?insource=sale_list&top=39,东北,三乡-雅居乐-,4室2厅,满五年,君林水岸 4室2厅127m²精装修,97,7638元/㎡,精装
89.62㎡,2007年-2015年建,中层(共11层),/sale/501548644?insource=sale_list&top=40,南,三乡-雅居乐-,3室2厅,满五唯一/房本在手/电梯,巴厘晓筑 红本在手！3室2厅90.0m²精装修，拎包入住！,85,9484元/㎡,精装
89.45㎡,2015年-2017年建,低层(共14层),/sale/500388226?insource=sale_list&top=41,北,三乡-雅居乐-,3室2厅,随时看房/满五唯一/电梯,瑞信美域 3室2厅1厨1卫 89.45m² 毛坯,80,8944元/㎡,毛坯
106㎡,2015年建,高层(共34层),/sale/500165058?insource=sale_list&top=42,南,三乡-三乡-,4室2厅,中山市三乡镇白石环小学/随时看房/满两年/电梯,华发观山水花园(B1-1、B1-2、B4区) 4室2厅106m²毛坯,85,8019元/㎡,毛坯
88㎡,2015年-2017年建,中层(共9层),/sale/501846998?insource=sale_list&top=43,北,三乡-雅居乐-,3室2厅,满两年,瑞信美域 3室2厅88m²毛坯,86,9773元/㎡,毛坯
76㎡,2000年-2013年建,高层(共6层),/sale/100528606?insource=sale_list&top=44,南,三乡-金涌大道-,3室2厅,随时看房/满两年/房本在手,君怡花园 精致装修 格局方正 采光足 家电家私齐全 拎包入住,50,6579元/㎡,精装
87.7㎡,1988年-2018年建,高层(共24层),/sale/500282584?insource=sale_list&top=45,南,三乡-三乡-,3室2厅,电梯,鸿都花园 高档小区 格局方方正正 多变户型 任意改动,95,10832元/㎡,毛坯
81㎡,1996年-2016年建,高层(共6层),/sale/502244848?insource=sale_list&top=46,西北,三乡-雅居乐-,4室2厅,中山市三乡镇光后中心小学/满两年,东城花园 4室2厅81m²精装修,80,9877元/㎡,精装
92㎡,2012年建,高层(共25层),/sale/502497092?insource=sale_list&top=47,南,三乡-三乡-,3室2厅,中山市三乡镇鸦岗小学/随时看房/满五年/电梯,润颐居二期  繁华地段 南北对通 低首付 送入户花园,85,9239元/㎡,毛坯
89.39㎡,2015年-2017年建,高层(共14层),/sale/501905786?insource=sale_list&top=48,北,三乡-雅居乐-,3室2厅,满两年/电梯,瑞信美域 3室2厅89.39m²毛坯,90,10068元/㎡,毛坯
111.52㎡,2001年建,中层(共11层),/sale/500873148?insource=sale_list&top=49,北,三乡-雅居乐-,3室2厅,中山市三乡镇平岚小学/,怡福阳光花园B区 3室毛坯房，格局方正，毛坯房给您更多的自由装修空间,94,8429元/㎡,毛坯
92㎡,2005年-2020年建,中层(共33层),/sale/500262157?insource=sale_list&top=50,西北,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,雅居乐万象郡二期 3室2厅92m²毛坯,96,10435元/㎡,毛坯
91.23㎡,2005年-2020年建,低层(共33层),/sale/502300714?insource=sale_list&top=51,西北,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,雅居乐万象郡二期 3室2厅91.23m²毛坯,100,10961元/㎡,毛坯
87.01㎡,2005年-2020年建,高层(共33层),/sale/502671418?insource=sale_list&top=52,东南,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,雅居乐万象郡二期 3室2厅87.01m²毛坯,90,10344元/㎡,毛坯
98㎡,1993年-2013年建,中层(共7层),/sale/500327548?insource=sale_list&top=53,北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,华丰花园10区 特！售！精装3房2厅，诚意出售！拎包入住！,76,7755元/㎡,简装
95.22㎡,2015年建,高层(共34层),/sale/100573608?insource=sale_list&top=54,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅1厨2卫95.22m²毛坯,95,9977元/㎡,毛坯
91.5㎡,2005年-2011年建,低层(共16层),/sale/500584269?insource=sale_list&top=55,南,三乡-雅居乐-,3室2厅,随时看房/电梯,嘉美苑 3室2厅91.5m²普通装修,80,8743元/㎡,简装
91.7㎡,2012年建,低层(共25层),/sale/100547645?insource=sale_list&top=56,南,三乡-三乡-,3室2厅,中山市三乡镇鸦岗小学/满两年/电梯,润颐居二期 朝南向 三房一卫 望园内低楼层 生活便利地段,95,10360元/㎡,毛坯
125㎡,1996年-2013年建,高层(共6层),/sale/100280328?insource=sale_list&top=57,东北,三乡-文昌路-,3室2厅,随时看房,宝之园 精装修，南北通单价低，首付低，拎包入住,95,7600元/㎡,简装
86.79㎡,2015年建,高层(共16层),/sale/502379671?insource=sale_list&top=58,北,三乡-三乡-,3室2厅,随时看房/满两年/电梯,瑞信尊域 拎包入住！3室2厅86.79m²精装修！,98,11292元/㎡,精装
86㎡,2005年-2017年建,高层(共17层),/sale/100528605?insource=sale_list&top=59,南,三乡-文昌路-,3室2厅,随时看房/满五唯一/电梯,俪宝龙马花园 高档小区 格局方方正正 价钱好谈 繁华地段 ,99,11512元/㎡,毛坯
100.27㎡,2006年建,低层(共12层),/sale/502372403?insource=sale_list&top=60,西南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年/房本在手/电梯,雅居乐新城都汇城 雅居乐实用少有户型，小区环境优美,95,9474元/㎡,简装
96.6㎡,2002年-2017年建,高层(共6层),/sale/502036845?insource=sale_list&top=721,南,三乡-文昌路-,3室2厅,满两年,家庆居 双阳台，南北对流户型，格局好，精装修,80,8282元/㎡,精装
76㎡,2012年建,中层(共25层),/sale/501658730?insource=sale_list&top=722,南,三乡-三乡-,3室2厅,中山市三乡镇鸦岗小学/满两年/电梯,润颐居二期 3室2厅76m²毛坯,86,11316元/㎡,毛坯
110㎡,2013年建,中层(共6层),/sale/501808041?insource=sale_list&top=723,北,三乡-雅居乐-,3室2厅,满五唯一/房本在手,君林水岸 3室2厅110m²满五年,90,8182元/㎡,简装
105㎡,1996年-2013年建,高层(共6层),/sale/500484225?insource=sale_list&top=724,东南,三乡-文昌路-,3室2厅,满两年,宝之园 通大附近，实用3房，精装修,93,8857元/㎡,精装
105㎡,1996年-2013年建,高层(共9层),/sale/100584074?insource=sale_list&top=725,南,三乡-文昌路-,3室2厅,满五年/房本在手,宝之园 3室2厅1厨2卫 105.0m² 满五年,90,8571元/㎡,简装
105㎡,2010年-2013年建,中层(共6层),/sale/100302226?insource=sale_list&top=726,东,三乡-三乡-,3室2厅,满五年,三乡综合市场 精装大3房 价格实惠 地段好,75,7143元/㎡,精装
98㎡,2018年-2019年建,高层(共10层),/sale/502518130?insource=sale_list&top=727,南,三乡-三乡-,3室2厅,满两年/房本在手,美的澜山(澜山居) 全新精装！3室2厅98m²精装修，红本在手！,96,9796元/㎡,精装
81.19㎡,2017年-2018年建,高层(共31层),/sale/500566596?insource=sale_list&top=728,东北,三乡-三乡-,3室2厅,满两年/电梯,德瑞花园 3室2厅81.19m²精装修,97,11947元/㎡,精装
106㎡,2013年建,高层(共7层),/sale/500592937?insource=sale_list&top=729,南,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五年/房本在手,华丰花园5区 3室2厅106m²普通装修,75,7075元/㎡,简装
88㎡,1988年-2018年建,高层(共16层),/sale/501493620?insource=sale_list&top=730,南,三乡-三乡-,3室2厅,满两年/电梯,鸿都花园 低首付电梯房随时看房 低首付,90,10227元/㎡,毛坯
73.31㎡,2002年-2017年建,高层(共6层),/sale/500092670?insource=sale_list&top=731,东南,三乡-文昌路-,3室1厅,满五年,家庆居 实用小3房，新净大型小区,68,9276元/㎡,精装
95.26㎡,2002年-2017年建,高层(共6层),/sale/100295911?insource=sale_list&top=732,南,三乡-文昌路-,3室2厅,满五年,家庆居 中山温泉旁，高质小区,90,9448元/㎡,精装
102㎡,2001年-2008年建,中层(共6层),/sale/100473063?insource=sale_list&top=733,南,三乡-雅居乐-,3室2厅,满五年,丽景嘉园一期 精装三房 价格实惠    ,85,8333元/㎡,精装
93.73㎡,2006年-2016年建,高层(共11层),/sale/502492060?insource=sale_list&top=734,东北,三乡-小琅环路-,3室2厅,满五年/电梯,东城畔山 拎包入住！精装！3室2厅93.73m²满五年！,95,10135元/㎡,精装
75㎡,2002年-2017年建,中层(共6层),/sale/500230233?insource=sale_list&top=735,北,三乡-文昌路-,3室2厅,满两年,家庆居 3室2厅75m²普通装修,67,8933元/㎡,简装
95㎡,2002年建,中层(共7层),/sale/100503126?insource=sale_list&top=736,东北,三乡-文昌路-,3室2厅,中山市三乡镇光后中心小学/满五唯一,华丰花园7区 3室2厅1厨1卫 95.0m² 普通装修,70,7368元/㎡,简装
99.21㎡,2005年-2015年建,中层(共11层),/sale/501534807?insource=sale_list&top=737,南,三乡-三乡-,3室2厅,满两年,雅苑新城 3室2厅99.21m²满五年,90,9072元/㎡,毛坯
87.01㎡,2005年-2020年建,中层(共33层),/sale/500312566?insource=sale_list&top=738,东南,三乡-雅居乐-,3室2厅,满两年/电梯,雅居乐万象郡二期 急售!雅居乐万象郡 3室2厅87.01m²毛坯,95,10918元/㎡,毛坯
74㎡,2002年-2017年建,高层(共6层),/sale/500059262?insource=sale_list&top=739,南,三乡-文昌路-,3室2厅,满两年,家庆居 3室2厅74m²普通装修,57,7703元/㎡,简装
110㎡,2000年-2013年建,中层(共6层),/sale/100361314?insource=sale_list&top=740,北,三乡-金涌大道-,3室2厅,满两年/房本在手,君怡花园 3室2厅1厨2卫110.0m²毛坯,86,7818元/㎡,毛坯
75.76㎡,2000年-2013年建,高层(共6层),/sale/500485033?insource=sale_list&top=741,南,三乡-金涌大道-,3室1厅,满两年/房本在手,君怡花园 拎包入住！精装3房2厅，红本在手！,68,8976元/㎡,精装
112㎡,2000年-2013年建,中层(共11层),/sale/500382901?insource=sale_list&top=742,东北,三乡-金涌大道-,3室2厅,满五唯一,君怡花园 君怡花园电梯3房仅卖7X万,78,6964元/㎡,毛坯
100㎡,2000年-2014年建,低层(共7层),/sale/500484348?insource=sale_list&top=743,南,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/满两年,雅豪苑 繁华地段 南北对通 低首付 送入户花园,100,10000元/㎡,精装
92.4㎡,1999年-2002年建,低层(共7层),/sale/501802272?insource=sale_list&top=744,南,三乡-雅居乐-,3室2厅,满五唯一/房本在手,侨兴花园 3室2厅92.4m²满五年,68,7359元/㎡,精装
89㎡,1996年-2015年建,高层(共5层),/sale/500082246?insource=sale_list&top=745,南,三乡-文昌路-,3室2厅,满两年,皇冠花园 3室2厅89m²满五年,80,8989元/㎡,简装
93㎡,2014年建,低层(共27层),/sale/500065228?insource=sale_list&top=746,北,三乡-金涌大道-,3室2厅,满五年/房本在手/电梯,雍泉度假山庄 拎包入住！3室2厅93m²精装修，红本在手！急,98,10538元/㎡,精装
101㎡,2000年建,高层(共7层),/sale/500038570?insource=sale_list&top=747,南,三乡-雅居乐-,3室2厅,中山市三乡镇载德小学/满五年/房本在手,丽景花园 精致装修 格局方正 采光足 家电家私齐全 拎包入住,68,6733元/㎡,精装
96㎡,1999年-2002年建,中层(共8层),/sale/502340379?insource=sale_list&top=748,东,三乡-雅居乐-,3室2厅,满五唯一,侨兴花园 3室2厅96m²满五年,75,7812元/㎡,精装
83㎡,2005年-2014年建,中层(共16层),/sale/500469410?insource=sale_list&top=749,南,三乡-金涌大道-,3室1厅,满两年/电梯,中恒海晖园 实用3房，总价低，精装修,92,11145元/㎡,精装
99.97㎡,2005年-2015年建,中层(共11层),/sale/502209810?insource=sale_list&top=750,南,三乡-三乡-,3室2厅,满五唯一,雅苑新城 3室2厅99.97m²满五年,94,9403元/㎡,毛坯
106.15㎡,2015年建,中层(共34层),/sale/500540407?insource=sale_list&top=1&optimalType=optimization,南,三乡-三乡-,4室2厅,中山市三乡镇白石环小学/随时看房/电梯,华发观山水花园(B1-1、B1-2、B4区) 珠海华发出品，高层洋房,95,8950元/㎡,毛坯
120㎡,1998年-2016年建,低层(共7层),/sale/502303386?insource=sale_list&top=2&optimalType=optimization,西南,三乡-雅居乐-,3室2厅,随时看房/满两年/房本在手,丽景城市广场 3室2厅120m²精装修 带花园,82,6833元/㎡,精装
119.27㎡,1998年-2008年建,高层(共7层),/sale/500069925?insource=sale_list&top=3&optimalType=optimization,东北,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/随时看房/满两年,教师村 笋盘特别推荐！！！笋盘特别推荐！！！,63,5282元/㎡,精装
94.46㎡,2015年建,高层(共34层),/sale/500519238?insource=sale_list&top=4&optimalType=optimization,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室2厅94.46m²普通装修,85,8999元/㎡,毛坯
112.31㎡,1998年-2016年建,高层(共5层),/sale/500606172?insource=sale_list&top=5&optimalType=optimization,西南,三乡-雅居乐-,3室2厅,随时看房/满两年,丽景城市广场 3室2厅1厨2卫 112.34m² 精致装修,84,7479元/㎡,精装
87.01㎡,2005年-2020年建,低层(共33层),/sale/500550775?insource=sale_list&top=6&optimalType=optimization,东南,三乡-雅居乐-,3室2厅,随时看房/满两年/电梯,雅居乐万象郡二期 3室2厅87.01m²毛坯,90,10344元/㎡,毛坯
112.09㎡,2001年-2015年建,低层(共7层),/sale/501907956?insource=sale_list&top=7&optimalType=optimization,南,三乡-雅居乐-,3室2厅,满两年/房本在手,半山午后 3室2厅112.09m²精装修,95,8475元/㎡,精装
103㎡,2011年-2018年建,低层(共32层),/sale/500848905?insource=sale_list&top=8&optimalType=optimization,东北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/电梯,雅居乐新城诺丁山 全新毛坯！3房2厅。 电梯中层！价格实惠！,99,9612元/㎡,毛坯
94.02㎡,2015年建,低层(共20层),/sale/500014707?insource=sale_list&top=9&optimalType=optimization,南,三乡-三乡-,3室2厅,中山市三乡镇白石环小学/随时看房/满两年/电梯,华发观山水花园(B1-1、B1-2、B4区) 3室毛坯房，格局方正，毛坯房给您更多的自由装修空间,85,9041元/㎡,毛坯
90.35㎡,2010年-2019年建,低层(共32层),/sale/501337691?insource=sale_list&top=10&optimalType=optimization,南,三乡-三乡-,3室2厅,随时看房/电梯,畔山中心城 诚心出售，3室2厅90.75m²毛坯,94,10404元/㎡,毛坯
106㎡,2015年-2017年建,低层(共14层),/sale/502495396?insource=sale_list&top=11&optimalType=optimization,南,三乡-雅居乐-,3室2厅,随时看房/电梯,瑞信美域 3室2厅106m²毛坯,88,8302元/㎡,毛坯
105㎡,2001年-2015年建,高层(共22层),/sale/502524986?insource=sale_list&top=12&optimalType=optimization,西,三乡-雅居乐-,3室2厅,随时看房/满五年/电梯,半山午后 3室2厅105m²满五年,73,6952元/㎡,毛坯
105.26㎡,1996年-2013年建,中层(共9层),/sale/501385209?insource=sale_list&top=13&optimalType=optimization,南,三乡-文昌路-,3室2厅,满两年,宝之园 3室2厅105.26m²精装修,95,9025元/㎡,精装
111.39㎡,1996年-2016年建,中层(共6层),/sale/500445486?insource=sale_list&top=14&optimalType=optimization,北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五唯一,东城花园 3室2厅111.39m²满五年,95,8529元/㎡,简装
106㎡,2015年-2017年建,低层(共16层),/sale/501177499?insource=sale_list&top=15&optimalType=optimization,北,三乡-雅居乐-,3室2厅,随时看房/满五唯一/电梯,瑞信美域 3室2厅106m²满五年,85,8019元/㎡,毛坯
